id;lat;long;type;site;code
AmphoraIdentifier;FindingPlaceLatitude;FindingPlaceLongitude;AmphoricTypeTitle;AreaTitle;FULLTRANSCRIPTION
15786;50.833333;-0.783333;Dressel 20;Chichester;QCR
15810;50.833333;-0.783333;Dressel 20;Chichester;MMCE
15996;50.833333;-0.783333;Dressel 20;Chichester;SFE
16100;50.833333;-0.783333;Dressel 20;Chichester;GIALB
16109;50.833333;-0.783333;Dressel 20;Chichester;CIALB
16126;50.833333;-0.783333;Dressel 20;Chichester;MIM
16277;50.833333;-0.783333;Dressel 20;Chichester;ISSI
16559;50.833333;-0.783333;Dressel 20;Chichester;DOMS
16904;50.833333;-0.783333;Dressel 20;Chichester;FSCIMNIANO
16977;50.833333;-0.783333;Dressel 20;Chichester;SENLSE
17114;50.833333;-0.783333;Dressel 20;Chichester;C
17190;50.833333;-0.783333;Dressel 20;Chichester;C
17210;50.833333;-0.783333;Dressel 20;Chichester;OPLEI
15381;51.733333;-1.983333;Dressel 20;Cirencester;IIAALIM
15401;51.733333;-1.983333;Dressel 20;Cirencester;LHEDERAAHEDERAF
15434;51.733333;-1.983333;Dressel 20;Cirencester;SALS
15456;51.733333;-1.983333;Dressel 20;Cirencester;PORLAR
15476;51.733333;-1.983333;Dressel 20;Cirencester;CAS
15482;51.733333;-1.983333;Dressel 20;Cirencester;ACIRGIF
15593;51.733333;-1.983333;Dressel 20;Cirencester;CANTONIQVIETI
15635;51.733333;-1.983333;Dressel 20;Cirencester;PARVA
15660;51.733333;-1.983333;Dressel 20;Cirencester;ATSP
15671;51.733333;-1.983333;Dressel 20;Cirencester;AVGGGNNNCOLEARIFBA
15681;51.733333;-1.983333;Dressel 20;Cirencester;IIAVRHERACLAEPATETFILFBAR
15682;51.733333;-1.983333;Dressel 20;Cirencester;LAVIVA
15691;51.733333;-1.983333;Dressel 20;Cirencester;BARMASI
15695;51.733333;-1.983333;Dressel 20;Cirencester;BELSIL
15763;51.733333;-1.983333;Dressel 20;Cirencester;PCI
15799;51.733333;-1.983333;Dressel 20;Cirencester;QCRP
15811;51.733333;-1.983333;Dressel 20;Cirencester;MMCSAE
15813;51.733333;-1.983333;Dressel 20;Cirencester;MMCSAR
15824;51.733333;-1.983333;Dressel 20;Cirencester;MMCSR
15826;51.733333;-1.983333;Dressel 20;Cirencester;MCS
15842;51.733333;-1.983333;Dressel 20;Cirencester;CALPVRNIB
15849;51.733333;-1.983333;Dressel 20;Cirencester;IICAMMEL
15856;51.733333;-1.983333;Dressel 20;Cirencester;GEMELLI
15883;51.733333;-1.983333;Dressel 20;Cirencester;FCVCV
15946;51.733333;-1.983333;Dressel 20;Cirencester;QFALBELQFALBETN
15974;51.733333;-1.983333;Dressel 20;Cirencester;LFCSENTI
15989;51.733333;-1.983333;Dressel 20;Cirencester;SFE
16016;51.733333;-1.983333;Dressel 20;Cirencester;LFO
16027;51.733333;-1.983333;Dressel 20;Cirencester;PORFS
16047;51.733333;-1.983333;Dressel 20;Cirencester;PHILEROF
16071;51.733333;-1.983333;Dressel 20;Cirencester;HISPSAENICORONA
16081;51.733333;-1.983333;Dressel 20;Cirencester;MIA
16082;51.733333;-1.983333;Dressel 20;Cirencester;MIARV
16087;51.733333;-1.983333;Dressel 20;Cirencester;QIAFS
16140;51.733333;-1.983333;Dressel 20;Cirencester;MIM
16141;51.733333;-1.983333;Dressel 20;Cirencester;MIM
16168;51.733333;-1.983333;Dressel 20;Cirencester;QIMNHM
16223;51.733333;-1.983333;Dressel 20;Cirencester;PIVLICRISPI
16280;51.733333;-1.983333;Dressel 20;Cirencester;IMIP
16281;51.733333;-1.983333;Dressel 20;Cirencester;LIVEI
16294;51.733333;-1.983333;Dressel 20;Cirencester;IIIVNIMEE
16413;51.733333;-1.983333;Dressel 20;Cirencester;CMAQOF
16428;51.733333;-1.983333;Dressel 20;Cirencester;MAVRI
16452;51.733333;-1.983333;Dressel 20;Cirencester;ANAR
16455;51.733333;-1.983333;Dressel 20;Cirencester;QNDFAB
16478;51.733333;-1.983333;Dressel 20;Cirencester;PNN
16517;51.733333;-1.983333;Dressel 20;Cirencester;PNS
16548;51.733333;-1.983333;Dressel 20;Cirencester;DOMS
16567;51.733333;-1.983333;Dressel 20;Cirencester;POROPHI
16590;51.733333;-1.983333;Dressel 20;Cirencester;CPCAMO
16638;51.733333;-1.983333;Dressel 20;Cirencester;LQA
16641;51.733333;-1.983333;Dressel 20;Cirencester;MQFF
16648;51.733333;-1.983333;Dressel 20;Cirencester;PQFF
16651;51.733333;-1.983333;Dressel 20;Cirencester;LQS
16692;51.733333;-1.983333;Dressel 20;Cirencester;LRPHCON
16702;51.733333;-1.983333;Dressel 20;Cirencester;ROMANI
16707;51.733333;-1.983333;Dressel 20;Cirencester;ROMANIPALMA
16720;51.733333;-1.983333;Dressel 20;Cirencester;RVFATITAE
16806;51.733333;-1.983333;Dressel 20;Cirencester;LSEP
16836;51.733333;-1.983333;Dressel 20;Cirencester;SATVRNINI
16837;51.733333;-1.983333;Dressel 20;Cirencester;SATVRNINI
16859;51.733333;-1.983333;Dressel 20;Cirencester;SAXOFERREO
16860;51.733333;-1.983333;Dressel 20;Cirencester;SAXOFERRO
16862;51.733333;-1.983333;Dressel 20;Cirencester;SAXOFERO
16908;51.733333;-1.983333;Dressel 20;Cirencester;FSCIMNIA
16919;51.733333;-1.983333;Dressel 20;Cirencester;FSCIMNIOANO
16923;51.733333;-1.983333;Dressel 20;Cirencester;FHEDERASCIMNIANO
16940;51.733333;-1.983333;Dressel 20;Cirencester;LSELSENCI
16950;51.733333;-1.983333;Dressel 20;Cirencester;CSEMPOL
17060;51.733333;-1.983333;Dressel 20;Cirencester;LVALVIT
17092;51.733333;-1.983333;Dressel 20;Cirencester;VRCIN
17119;51.733333;-1.983333;Dressel 20;Cirencester;CR
17141;51.733333;-1.983333;Dressel 20;Cirencester;MS
17153;51.733333;-1.983333;Dressel 20;Cirencester;Q
17180;51.733333;-1.983333;Dressel 20;Cirencester;ASPHEDERA
17218;51.733333;-1.983333;Dressel 20;Cirencester;SAT
16388;54.666667;-3.35;Dressel 20;Cockermouth;QMR
15433;51.883333;0.9;Dressel 20;Colchester;SALS
15439;51.883333;0.9;Dressel 20;Colchester;LAM
15441;51.883333;0.9;Dressel 20;Colchester;SAMIS
15442;51.883333;0.9;Dressel 20;Colchester;SAMIS
15452;51.883333;0.9;Dressel 20;Colchester;LAR
15459;51.883333;0.9;Dressel 20;Colchester;PORLAR
15472;51.883333;0.9;Dressel 20;Colchester;MAR
15489;51.883333;0.9;Dressel 20;Colchester;ACIRGI
15512;51.883333;0.9;Dressel 20;Colchester;ACIRG
15516;51.883333;0.9;Dressel 20;Colchester;MAEALEX
15530;51.883333;0.9;Dressel 20;Colchester;MAEMRVS
15536;51.883333;0.9;Dressel 20;Colchester;LAEMILIRVST
15537;51.883333;0.9;Dressel 20;Colchester;AFGRISSVS
15548;51.883333;0.9;Dressel 20;Colchester;AGRICOLAE
15561;51.883333;0.9;Dressel 20;Colchester;LANNISEC
15564;51.883333;0.9;Dressel 20;Colchester;ANTHI
15567;51.883333;0.9;Dressel 20;Colchester;CANTONIQVIETI
15569;51.883333;0.9;Dressel 20;Colchester;GANTONIQVIETI
15584;51.883333;0.9;Dressel 20;Colchester;GANTQVIETI
15597;51.883333;0.9;Dressel 20;Colchester;CANTQVIT
15630;51.883333;0.9;Dressel 20;Colchester;CAPF
15636;51.883333;0.9;Dressel 20;Colchester;PARVA
15645;51.883333;0.9;Dressel 20;Colchester;TATILASIATICI
15651;51.883333;0.9;Dressel 20;Colchester;TAATIATICI
15678;51.883333;0.9;Dressel 20;Colchester;IIAVRHERACLAEPATETFILBAR
15706;51.883333;0.9;Dressel 20;Colchester;LCANT
15713;51.883333;0.9;Dressel 20;Colchester;MCC
15731;51.883333;0.9;Dressel 20;Colchester;QCC
15746;51.883333;0.9;Dressel 20;Colchester;LCFPC
15760;51.883333;0.9;Dressel 20;Colchester;PCHO
15780;51.883333;0.9;Dressel 20;Colchester;QCR
15793;51.883333;0.9;Dressel 20;Colchester;QCR
15848;51.883333;0.9;Dressel 20;Colchester;IICAMILIMELISSI
15857;51.883333;0.9;Dressel 20;Colchester;CIVNCTINCIVNCITIN
15862;51.883333;0.9;Dressel 20;Colchester;MCLSP
15863;51.883333;0.9;Dressel 20;Colchester;SCLC
15884;51.883333;0.9;Dressel 20;Colchester;GRVM
15885;51.883333;0.9;Dressel 20;Colchester;PORD
15888;51.883333;0.9;Dressel 20;Colchester;CEC
15908;51.883333;0.9;Dressel 20;Colchester;FIGEDOPPAEF
15909;51.883333;0.9;Dressel 20;Colchester;FIGEDOPPAEFVSCIANI
15947;51.883333;0.9;Dressel 20;Colchester;QFALBQFAP
15953;51.883333;0.9;Dressel 20;Colchester;CFAV
15970;51.883333;0.9;Dressel 20;Colchester;LFCL
16013;51.883333;0.9;Dressel 20;Colchester;DFN
16020;51.883333;0.9;Dressel 20;Colchester;LFS
16022;51.883333;0.9;Dressel 20;Colchester;PORFS
16023;51.883333;0.9;Dressel 20;Colchester;PORLFS
16025;51.883333;0.9;Dressel 20;Colchester;PORLFS
16026;51.883333;0.9;Dressel 20;Colchester;PORLFS
16028;51.883333;0.9;Dressel 20;Colchester;PORLFS
16033;51.883333;0.9;Dressel 20;Colchester;CFVA
16037;51.883333;0.9;Dressel 20;Colchester;FELICIS
16044;51.883333;0.9;Dressel 20;Colchester;QFRME
16045;51.883333;0.9;Dressel 20;Colchester;FFVTI
16051;51.883333;0.9;Dressel 20;Colchester;PHILO
16052;51.883333;0.9;Dressel 20;Colchester;PHILO
16057;51.883333;0.9;Dressel 20;Colchester;MHAS
16088;51.883333;0.9;Dressel 20;Colchester;QIAFS
16103;51.883333;0.9;Dressel 20;Colchester;ALB
16111;51.883333;0.9;Dressel 20;Colchester;CIALB
16128;51.883333;0.9;Dressel 20;Colchester;MIM
16131;51.883333;0.9;Dressel 20;Colchester;MIM
16136;51.883333;0.9;Dressel 20;Colchester;MIM
16137;51.883333;0.9;Dressel 20;Colchester;MIM
16164;51.883333;0.9;Dressel 20;Colchester;QIMF
16175;51.883333;0.9;Dressel 20;Colchester;CIR
16186;51.883333;0.9;Dressel 20;Colchester;AIS
16190;51.883333;0.9;Dressel 20;Colchester;SISEN
16191;51.883333;0.9;Dressel 20;Colchester;SISEN
16192;51.883333;0.9;Dressel 20;Colchester;SI
16240;51.883333;0.9;Dressel 20;Colchester;LIVNIMELISSI
16249;51.883333;0.9;Dressel 20;Colchester;IIIVNIMELISSETMELISSE
16283;51.883333;0.9;Dressel 20;Colchester;IVNIMISSIP
16284;51.883333;0.9;Dressel 20;Colchester;LIVNIMELISSI
16292;51.883333;0.9;Dressel 20;Colchester;ISSISEHEDERA
16300;51.883333;0.9;Dressel 20;Colchester;IIIVNIETM
16329;51.883333;0.9;Dressel 20;Colchester;GLPVDE
16337;51.883333;0.9;Dressel 20;Colchester;SLTSAXFERR
16338;51.883333;0.9;Dressel 20;Colchester;SLTSAXFERR
16349;51.883333;0.9;Dressel 20;Colchester;QMCAL
16431;51.883333;0.9;Dressel 20;Colchester;IIIMINICIORPALMA
16434;51.883333;0.9;Dressel 20;Colchester;IIIMIICIOR
16475;51.883333;0.9;Dressel 20;Colchester;PNN
16477;51.883333;0.9;Dressel 20;Colchester;PNN
16481;51.883333;0.9;Dressel 20;Colchester;PN
16482;51.883333;0.9;Dressel 20;Colchester;PNNPALMA
16485;51.883333;0.9;Dressel 20;Colchester;AVPNN
16492;51.883333;0.9;Dressel 20;Colchester;PNN
16493;51.883333;0.9;Dressel 20;Colchester;PNN
16494;51.883333;0.9;Dressel 20;Colchester;PNN
16519;51.883333;0.9;Dressel 20;Colchester;PNZI
16556;51.883333;0.9;Dressel 20;Colchester;DOMS
16575;51.883333;0.9;Dressel 20;Colchester;POROCODV
16587;51.883333;0.9;Dressel 20;Colchester;CP
16588;51.883333;0.9;Dressel 20;Colchester;LPAECPCPALMA
16603;51.883333;0.9;Dressel 20;Colchester;LPMS
16622;51.883333;0.9;Dressel 20;Colchester;PATERNI
16623;51.883333;0.9;Dressel 20;Colchester;FPATERNI
16626;51.883333;0.9;Dressel 20;Colchester;PONTIC
16630;51.883333;0.9;Dressel 20;Colchester;POP
16632;51.883333;0.9;Dressel 20;Colchester;POR
16657;51.883333;0.9;Dressel 20;Colchester;LQS
16658;51.883333;0.9;Dressel 20;Colchester;LQS
16659;51.883333;0.9;Dressel 20;Colchester;LQS
16675;51.883333;0.9;Dressel 20;Colchester;LQS
16676;51.883333;0.9;Dressel 20;Colchester;QS
16677;51.883333;0.9;Dressel 20;Colchester;PQSF
16679;51.883333;0.9;Dressel 20;Colchester;QVINTI
16710;51.883333;0.9;Dressel 20;Colchester;ROM
16729;51.883333;0.9;Dressel 20;Colchester;PORPSA
16731;51.883333;0.9;Dressel 20;Colchester;QS
16732;51.883333;0.9;Dressel 20;Colchester;QS
16737;51.883333;0.9;Dressel 20;Colchester;PSVITI
16743;51.883333;0.9;Dressel 20;Colchester;PSAV
16748;51.883333;0.9;Dressel 20;Colchester;PS
16750;51.883333;0.9;Dressel 20;Colchester;PSAVI
16751;51.883333;0.9;Dressel 20;Colchester;ISCALLIF
16752;51.883333;0.9;Dressel 20;Colchester;QSD
16782;51.883333;0.9;Dressel 20;Colchester;PYR
16786;51.883333;0.9;Dressel 20;Colchester;QSP
16791;51.883333;0.9;Dressel 20;Colchester;QS
16792;51.883333;0.9;Dressel 20;Colchester;QS
16813;51.883333;0.9;Dressel 20;Colchester;EVSANIANES
16817;51.883333;0.9;Dressel 20;Colchester;SAENIANES
16832;51.883333;0.9;Dressel 20;Colchester;SATVRNINI
16833;51.883333;0.9;Dressel 20;Colchester;SATVRNINI
16842;51.883333;0.9;Dressel 20;Colchester;SATVRNINI
16843;51.883333;0.9;Dressel 20;Colchester;SATVRNINI
16844;51.883333;0.9;Dressel 20;Colchester;SATVRNINI
16846;51.883333;0.9;Dressel 20;Colchester;SATVRNI
16848;51.883333;0.9;Dressel 20;Colchester;SATVNI
16864;51.883333;0.9;Dressel 20;Colchester;SAXFER
16905;51.883333;0.9;Dressel 20;Colchester;FSCIMNIANI
16925;51.883333;0.9;Dressel 20;Colchester;FSCIMNIANO
16941;51.883333;0.9;Dressel 20;Colchester;LSELSENC
16945;51.883333;0.9;Dressel 20;Colchester;CSEMPOLY
16946;51.883333;0.9;Dressel 20;Colchester;CSEMPPOLY
16951;51.883333;0.9;Dressel 20;Colchester;CSEMPO
16956;51.883333;0.9;Dressel 20;Colchester;CSEMPPOL
16962;51.883333;0.9;Dressel 20;Colchester;CSEMPPO
16963;51.883333;0.9;Dressel 20;Colchester;CSEM
16964;51.883333;0.9;Dressel 20;Colchester;CSEM
16965;51.883333;0.9;Dressel 20;Colchester;CSEMPO
16966;51.883333;0.9;Dressel 20;Colchester;CSEMPO
16967;51.883333;0.9;Dressel 20;Colchester;CSEMPOL
16968;51.883333;0.9;Dressel 20;Colchester;CSEMPOLPCLYCL
16969;51.883333;0.9;Dressel 20;Colchester;CSEMPOLYCL
16970;51.883333;0.9;Dressel 20;Colchester;POLYL
16975;51.883333;0.9;Dressel 20;Colchester;CSEMPOL
16978;51.883333;0.9;Dressel 20;Colchester;SER
16998;51.883333;0.9;Dressel 20;Colchester;SVR
17014;51.883333;0.9;Dressel 20;Colchester;LVAPALMA
17030;51.883333;0.9;Dressel 20;Colchester;QVLELIANIANI
17041;51.883333;0.9;Dressel 20;Colchester;CVVA
17066;51.883333;0.9;Dressel 20;Colchester;LVARIONIS
17135;51.883333;0.9;Dressel 20;Colchester;M
20476;51.883333;0.9;Dressel 20;Colchester;GAF
20657;51.883333;0.9;Dressel 20;Colchester;LFAXATI
20732;51.883333;0.9;Dressel 20;Colchester;SCL
25428;51.883333;0.9;Dressel 20;Colchester;PSAVITI
25439;51.883333;0.9;Dressel 20;Colchester;SISEN
25449;51.883333;0.9;Dressel 20;Colchester;TERTI
28104;51.883333;0.9;Dressel 20;Colchester;LQSF
29365;51.883333;0.9;Dressel 20;Colchester;LFS
15397;54.966667;-2.016667;Dressel 20;Corbridge;CAPF
15398;54.966667;-2.016667;Dressel 20;Corbridge;GAF
15399;54.966667;-2.016667;Dressel 20;Corbridge;CAFEM
15402;54.966667;-2.016667;Dressel 20;Corbridge;LAF
15432;54.966667;-2.016667;Dressel 20;Corbridge;SALS
15440;54.966667;-2.016667;Dressel 20;Corbridge;MAMMAS
15444;54.966667;-2.016667;Dressel 20;Corbridge;TFAMV
15448;54.966667;-2.016667;Dressel 20;Corbridge;DAP
15475;54.966667;-2.016667;Dressel 20;Corbridge;PAR
15490;54.966667;-2.016667;Dressel 20;Corbridge;ACIRGIFACIRCIPALMA
15491;54.966667;-2.016667;Dressel 20;Corbridge;ACIRGI
15492;54.966667;-2.016667;Dressel 20;Corbridge;ACIRGIPALMA
15493;54.966667;-2.016667;Dressel 20;Corbridge;ACIRGI
15494;54.966667;-2.016667;Dressel 20;Corbridge;ACIRGI
15508;54.966667;-2.016667;Dressel 20;Corbridge;ACIRGI
15509;54.966667;-2.016667;Dressel 20;Corbridge;ACIRGI
15550;54.966667;-2.016667;Dressel 20;Corbridge;ALBMFNARCACIRC
15627;54.966667;-2.016667;Dressel 20;Corbridge;CAPF
15628;54.966667;-2.016667;Dressel 20;Corbridge;CAPF
15680;54.966667;-2.016667;Dressel 20;Corbridge;IIAVRHERACLAEPATETFILFBAR
15715;54.966667;-2.016667;Dressel 20;Corbridge;MCC
15721;54.966667;-2.016667;Dressel 20;Corbridge;QCCL
15740;54.966667;-2.016667;Dressel 20;Corbridge;LCFPC
15745;54.966667;-2.016667;Dressel 20;Corbridge;LCFPC
15762;54.966667;-2.016667;Dressel 20;Corbridge;PCICELI
15766;54.966667;-2.016667;Dressel 20;Corbridge;LCM
15773;54.966667;-2.016667;Dressel 20;Corbridge;QCM
15779;54.966667;-2.016667;Dressel 20;Corbridge;LCQ
15822;54.966667;-2.016667;Dressel 20;Corbridge;MMCSVR
15825;54.966667;-2.016667;Dressel 20;Corbridge;MCSR
15829;54.966667;-2.016667;Dressel 20;Corbridge;MCSR
15836;54.966667;-2.016667;Dressel 20;Corbridge;CALHEDERALISIVSF
15894;54.966667;-2.016667;Dressel 20;Corbridge;DEF
15903;54.966667;-2.016667;Dressel 20;Corbridge;SEMETPPI
15919;54.966667;-2.016667;Dressel 20;Corbridge;IIIENNIIVL
15921;54.966667;-2.016667;Dressel 20;Corbridge;IIIENNIIVLPALMA
15922;54.966667;-2.016667;Dressel 20;Corbridge;IIIENNIIVLPALMA
15923;54.966667;-2.016667;Dressel 20;Corbridge;IIIENNIIVLPALMA
15933;54.966667;-2.016667;Dressel 20;Corbridge;IIIENNIIVLPALMA
15943;54.966667;-2.016667;Dressel 20;Corbridge;EVTSTERPS
15958;54.966667;-2.016667;Dressel 20;Corbridge;LFCCOL
15960;54.966667;-2.016667;Dressel 20;Corbridge;LFCCVCAT
15961;54.966667;-2.016667;Dressel 20;Corbridge;LFCCVCAT
15962;54.966667;-2.016667;Dressel 20;Corbridge;LFCCVCAT
15966;54.966667;-2.016667;Dressel 20;Corbridge;LFCCVFS
15971;54.966667;-2.016667;Dressel 20;Corbridge;LFCSENTILFCSENI
15973;54.966667;-2.016667;Dressel 20;Corbridge;LFCSENTI
15975;54.966667;-2.016667;Dressel 20;Corbridge;AECAAFCA
15979;54.966667;-2.016667;Dressel 20;Corbridge;MFC
15988;54.966667;-2.016667;Dressel 20;Corbridge;SFE
15992;54.966667;-2.016667;Dressel 20;Corbridge;SFE
15999;54.966667;-2.016667;Dressel 20;Corbridge;SFELQS
16005;54.966667;-2.016667;Dressel 20;Corbridge;MFF
16007;54.966667;-2.016667;Dressel 20;Corbridge;QFF
16029;54.966667;-2.016667;Dressel 20;Corbridge;MFS
16062;54.966667;-2.016667;Dressel 20;Corbridge;HERMESF
16078;54.966667;-2.016667;Dressel 20;Corbridge;DIA
16085;54.966667;-2.016667;Dressel 20;Corbridge;QIA
16090;54.966667;-2.016667;Dressel 20;Corbridge;QIAFS
16106;54.966667;-2.016667;Dressel 20;Corbridge;CIALBGIALB
16119;54.966667;-2.016667;Dressel 20;Corbridge;NICXIIII
16173;54.966667;-2.016667;Dressel 20;Corbridge;SIP
16189;54.966667;-2.016667;Dressel 20;Corbridge;CIS
16197;54.966667;-2.016667;Dressel 20;Corbridge;LIT
16199;54.966667;-2.016667;Dressel 20;Corbridge;LIT
16200;54.966667;-2.016667;Dressel 20;Corbridge;LIT
16202;54.966667;-2.016667;Dressel 20;Corbridge;LIT
16213;54.966667;-2.016667;Dressel 20;Corbridge;LIT
16214;54.966667;-2.016667;Dressel 20;Corbridge;LIT
16232;54.966667;-2.016667;Dressel 20;Corbridge;CIVNAPNNARARVA
16265;54.966667;-2.016667;Dressel 20;Corbridge;LIVNIMELISSIP
16266;54.966667;-2.016667;Dressel 20;Corbridge;LIVNIMELISSIP
16279;54.966667;-2.016667;Dressel 20;Corbridge;LIVNIMELISSIP
16303;54.966667;-2.016667;Dressel 20;Corbridge;MLFCTL
16310;54.966667;-2.016667;Dressel 20;Corbridge;ALFO
16342;54.966667;-2.016667;Dressel 20;Corbridge;LICISPECFCPM
16345;54.966667;-2.016667;Dressel 20;Corbridge;PM
16351;54.966667;-2.016667;Dressel 20;Corbridge;QMCALIAIDIS
16363;54.966667;-2.016667;Dressel 20;Corbridge;CMM
16364;54.966667;-2.016667;Dressel 20;Corbridge;PMMASS
16365;54.966667;-2.016667;Dressel 20;Corbridge;GMMF
16366;54.966667;-2.016667;Dressel 20;Corbridge;GMMF
16383;54.966667;-2.016667;Dressel 20;Corbridge;QMR
16385;54.966667;-2.016667;Dressel 20;Corbridge;QMR
16386;54.966667;-2.016667;Dressel 20;Corbridge;QMR
16398;54.966667;-2.016667;Dressel 20;Corbridge;QMS
16402;54.966667;-2.016667;Dressel 20;Corbridge;PMV
16403;54.966667;-2.016667;Dressel 20;Corbridge;PMV
16433;54.966667;-2.016667;Dressel 20;Corbridge;IIIMINICIOR
16437;54.966667;-2.016667;Dressel 20;Corbridge;IIMINACRETCAL
16474;54.966667;-2.016667;Dressel 20;Corbridge;PNN
16503;54.966667;-2.016667;Dressel 20;Corbridge;SNR
16504;54.966667;-2.016667;Dressel 20;Corbridge;SNR
16506;54.966667;-2.016667;Dressel 20;Corbridge;SNR
16514;54.966667;-2.016667;Dressel 20;Corbridge;SNR
16516;54.966667;-2.016667;Dressel 20;Corbridge;MNS
16532;54.966667;-2.016667;Dressel 20;Corbridge;DOMS
16533;54.966667;-2.016667;Dressel 20;Corbridge;DOMS
16534;54.966667;-2.016667;Dressel 20;Corbridge;DOMS
16535;54.966667;-2.016667;Dressel 20;Corbridge;DOMS
16550;54.966667;-2.016667;Dressel 20;Corbridge;DOMS
16555;54.966667;-2.016667;Dressel 20;Corbridge;DOMS
16606;54.966667;-2.016667;Dressel 20;Corbridge;SPP
16643;54.966667;-2.016667;Dressel 20;Corbridge;MQFF
16649;54.966667;-2.016667;Dressel 20;Corbridge;SQF
16655;54.966667;-2.016667;Dressel 20;Corbridge;LQS
16663;54.966667;-2.016667;Dressel 20;Corbridge;LQS
16664;54.966667;-2.016667;Dressel 20;Corbridge;LHEDERAQHEDERASHEDERA
16688;54.966667;-2.016667;Dressel 20;Corbridge;OFGRAROP
16739;54.966667;-2.016667;Dressel 20;Corbridge;MSPPSANI
16772;54.966667;-2.016667;Dressel 20;Corbridge;FIGLINACIRGIMSMAVRIANIFIGLINACIRGIMSMAVRIAX
16808;54.966667;-2.016667;Dressel 20;Corbridge;LHEDERASV
16828;54.966667;-2.016667;Dressel 20;Corbridge;QSASER
16872;54.966667;-2.016667;Dressel 20;Corbridge;SCAL
16875;54.966667;-2.016667;Dressel 20;Corbridge;SCA
16903;54.966667;-2.016667;Dressel 20;Corbridge;FSCIMNIANI
16912;54.966667;-2.016667;Dressel 20;Corbridge;FSCIMNIANO
16926;54.966667;-2.016667;Dressel 20;Corbridge;FSCIMNIANO
16927;54.966667;-2.016667;Dressel 20;Corbridge;FSCIMNIANO
16928;54.966667;-2.016667;Dressel 20;Corbridge;FSCIMNIANO
16929;54.966667;-2.016667;Dressel 20;Corbridge;FSCIMNIANO
16930;54.966667;-2.016667;Dressel 20;Corbridge;FSCIMNIANO
16986;54.966667;-2.016667;Dressel 20;Corbridge;SEX
17007;54.966667;-2.016667;Dressel 20;Corbridge;CTYC
17024;54.966667;-2.016667;Dressel 20;Corbridge;QVCVIR
17029;54.966667;-2.016667;Dressel 20;Corbridge;LVL
17032;54.966667;-2.016667;Dressel 20;Corbridge;SVP
17080;54.966667;-2.016667;Dressel 20;Corbridge;VIRAV
17082;54.966667;-2.016667;Dressel 20;Corbridge;VIRAV
17086;54.966667;-2.016667;Dressel 20;Corbridge;VIRGINENSIA
17087;54.966667;-2.016667;Dressel 20;Corbridge;VIRGINENSIA
17090;54.966667;-2.016667;Dressel 20;Corbridge;VIRGINENSIA
17094;54.966667;-2.016667;Dressel 20;Corbridge;VIRI
17098;54.966667;-2.016667;Dressel 20;Corbridge;ISVIRG
17182;54.966667;-2.016667;Dressel 20;Corbridge;C
17192;54.966667;-2.016667;Dressel 20;Corbridge;FVES
17196;54.966667;-2.016667;Dressel 20;Corbridge;OICSVPVRO
17202;54.966667;-2.016667;Dressel 20;Corbridge;MHEDERA
25461;54.966667;-2.016667;Dressel 20;Corbridge;VIRIII
25462;54.966667;-2.016667;Dressel 20;Corbridge;VIRAV
32480;54.966667;-2.016667;Dressel 20;Corbridge;LFCCVCAT
32481;54.966667;-2.016667;Dressel 20;Corbridge;LIVNIMELISSIP
32482;54.966667;-2.016667;Dressel 20;Corbridge;LQS
32741;54.966667;-2.016667;Dressel 20;Corbridge;SABEL
32742;54.966667;-2.016667;Dressel 20;Corbridge;LCAX
32743;54.966667;-2.016667;Dressel 20;Corbridge;DECEB
32744;54.966667;-2.016667;Dressel 20;Corbridge;EXEGYYY
32745;54.966667;-2.016667;Dressel 20;Corbridge;GE
32746;54.966667;-2.016667;Dressel 20;Corbridge;MESI
32747;54.966667;-2.016667;Dressel 20;Corbridge;L
32748;54.966667;-2.016667;Dressel 20;Corbridge;LP
16019;50.783333;-2.033333;Dressel 20;Corfe Mullen;LFS
16943;50.783333;-2.033333;Dressel 20;Corfe Mullen;CSEMPPOLYCL
16396;56.266667;-2.633333;Dressel 20;Crail;PMSA
15528;52.1;-2.8;Dressel 20;Credenhill;AEMPLA
16194;52.1;-2.8;Dressel 20;Credenhill;LIT
16767;52.1;-2.8;Dressel 20;Credenhill;MSMACIRGI
16152;55.95;-4.033333;Dressel 20;Croy;QIM
16637;55.95;-3.983333;Dressel 20;Cumbernauld;PQ
15404;55.866667;-3.066667;Dressel 20;Dalkeith;QAG
15669;55.15;-3.666667;Dressel 20;Dalswinton;PATTO
33412;55.15;-3.666667;Dressel 20;Dalswinton;III
33413;55.15;-3.666667;Dressel 20;Dalswinton;QIMFN
15485;52.25;-1.166667;Dressel 20;Daventry;ACIRGI
15486;52.25;-1.166667;Dressel 20;Daventry;ACIRGI
16209;52.583333;0.383333;Dressel 20;Denver;LIT
17097;53.166667;-1.583333;Dressel 20;Derby;VIRG
16410;53.533333;-1.116667;Dressel 20;Doncaster;LMVE
16415;50.716667;-2.433333;Dressel 20;Dorchester;PMNILISVPER
17154;50.716667;-2.433333;Dressel 20;Dorchester;Q
17203;50.716667;-2.433333;Dressel 20;Dorchester;M
17104;50.75;-2.333333;Dressel 20;Dorset;VRITIMA
16127;51.15;1.233333;Dressel 20;Dover;MIM
16543;54.666667;-1.75;Dressel 20;Durhamshire;DOMS
16344;55.5;-4.25;Dressel 20;East Ayrshire;M
